"","year","job","date","category","guest_name","Experience"
"1304",2006,"former governor of new jersey","9/28/06","Politician","Jim McGreevey",36
"1305",2007,"actress","1/1/07","Acting","Meryl Streep",37
"1306",2007,"author","1/1/07","Media","Sam Sheridan",37
"1307",2007,"former governor of arkansas","1/10/07","Politician","Fmr. Gov. Mike Huckabee",37
"1308",2007,"Film actor","1/11/07","Acting","Peter O'Toole",37
"1309",2007,"author","1/15/07","Media","Josh Bernstein",37
"1310",2007,"Historian","1/16/07","Academic","Michael Oren",37
"1311",2007,"american football wide reciever","1/17/07","Athletics","Jerry Rice",37
"1312",2007,"actress","1/18/07","Acting","Robin Wright Penn",37
"1313",2007,"military","1/22/07","Military","Gen. Rupert Smith",37
"1314",2007,"Governor of Virginia","1/23/07","Politician","Terry McAuliffe",37
"1315",2007,"Former White House Press Secretary","1/24/07","Political Aide","Scott McClellan",37
"1316",2007,"us senator","1/25/07","Politician","Sen. Chuck Schumer",37
"1317",2007,"busines magnate","1/29/07","Business","Bill Gates",37
"1318",2007,"Astrophysicist","1/30/07","Science","Neil deGrasse Tyson",37
"1319",2007,"us senator","1/31/07","Politician","Sen. Joe Biden",37
"1320",2007,"comedian","1/8/07","Comedy","Louis C.K.",37
"1321",2007,"philosopher","1/9/07","Academic","Harry Frankfurt",37
"1322",2007,"commentator","10/1/07","Media","Jack Cafferty",37
"1323",2007,"Author","10/10/07","Media","Lynne Cheney",37
"1324",2007,"journalist","10/11/07","Media","Howard Kurtz",37
"1325",2007,"Former White House Press Secretary","10/15/07","Political Aide","Tony Snow",37
"1326",2007,"Comedian","10/16/07","Comedy","Stephen Colbert",37
"1327",2007,"actor","10/17/07","Acting","Jake Gyllenhaal",37
"1328",2007,"actor","10/18/07","Acting","Ben Affleck",37
"1329",2007,"commentator","10/2/07","Media","Chris Matthews",37
"1330",2007,"Columnist","10/29/07","Media","Michael Gerson",37
"1331",2007,"Broadcaster","10/3/07","Media","Ted Koppel",37
"1332",2007,"author","10/30/07","Media","Valerie Plame Wilson",37
"1333",2007,"baseball player","10/31/07","Athletics","David Wright",37
"1334",2007,"law professor","10/4/07","Academic","Jack Goldsmith",37
"1335",2007,"Former President of Mexico","10/8/07","Politician","Vicente Fox",37
"1336",2007,"American football running back","10/9/07","Athletics","Tiki Barber",37
"1337",2007,"comedian","11/1/07","Comedy","Jerry Seinfeld",37
"1338",2007,"actress","2/1/07","Acting","Sienna Miller",37
"1339",2007,"academic","2/12/07","Academic","Jeffrey Rosen",37
"1340",2007,"author","2/13/07","Media","Christopher Horner",37
"1341",2007,"author","2/14/07","Media","Ishmael Beah",37
"1342",2007,"journalist","2/15/07","Media","Meredith Vieira",37
"1343",2007,"entrepreneur","2/26/07","Business","Craig Newmark",37
"1344",2007,"basketball player","2/27/07","Athletics","John Amaechi",37
"1345",2007,"actor","2/28/07","Acting","Jake Gyllenhaal",37
"1346",2007,"Chef","2/5/07","Misc","Walter Scheib",37
"1347",2007,"television host","2/6/07","Media","Mike Rowe",37
"1348",2007,"activist","2/7/07","Advocacy","Ralph Nader",37
"1349",2007,"musician","2/8/07","Musician","John Mellencamp",37
"1350",2007,"minister","3/1/07","Clergy","Rev. Al Sharpton",37
"1351",2007,"us senator","3/12/07","Politician","Sen. Christopher Dodd",37
"1352",2007,"director","3/13/07","Media","John Waters",37
"1353",2007,"Former United States National Security Advisor","3/14/07","Government","Zbigniew Brzezinski",37
"1354",2007,"actress","3/15/07","Acting","Sandra Bullock",37
"1355",2007,"Professor","3/19/07","Academic","Stephen Prothero",37
"1356",2007,"lawyer","3/20/07","Misc","John Bolton",37
"1357",2007,"journalist","3/21/07","Media","Chris Hansen",37
"1358",2007,"actor","3/22/07","Acting","Don Cheadle",37
"1359",2007,"us senator","3/26/07","Politician","Sen. John Kerry",37
"1360",2007,"stand-up comedian","3/27/07","Comedy","Dennis Miller",37
"1361",2007,"former governor of new mexico","3/28/07","Politician","Gov. Bill Richardson",37
"1362",2007,"Psychologist","3/29/07","Academic","Philip Zimbardo",37
"1363",2007,"journalist","3/5/07","Media","Bob Woodruff",37
"1364",2007,"Surgeon","3/6/07","Science","Richard Jadick",37
"1365",2007,"Trumpeter","3/7/07","Musician","Wynton Marsalis",37
"1366",2007,"0","3/8/07",NA,"John Bambenek",37
"1367",2007,"physician","3/8/07","Science","Dr. Sharon Moalem",37
"1368",2007,"Writer","4/10/07","Media","Walter Isaacson",37
"1369",2007,"actress","4/11/07","Acting","Halle Berry",37
"1370",2007,"Writer","4/12/07","Media","Richard Preston",37
"1371",2007,"former white house chief of staff","4/16/07","Politician","Andrew Card",37
"1372",2007,"television Actor","4/17/07","Acting","Sig Hansen",37
"1373",2007,"minister of defense","4/18/07","Politician","Ali Allawi",37
"1374",2007,"editor","4/19/07","Media","Jeremy Scahill",37
"1375",2007,"Reporter","4/23/07","Media","Matthew Cooper",37
"1376",2007,"us senator","4/24/07","Politician","Sen. John McCain",37
"1377",2007,"comedian","4/25/07","Comedy","Garry Shandling",37
"1378",2007,"actor","4/26/07","Acting","Richard Gere",37
"1379",2007,"author","4/30/07","Media","Christopher Hitchens",37
"1380",2007,"former american senator","4/9/07","Politician","Bill Bradley",37
"1381",2007,"actor","5/1/07","Acting","Tobey Maguire",37
"1382",2007,"Professor","5/10/07","Academic","Reza Aslan",37
"1383",2007,"broadcaster","5/14/07","Media","Jeremy Paxman",37
"1384",2007,"journalist","5/15/07","Media","Tim Russert",37
"1385",2007,"comedian","5/16/07","Comedy","Don Rickles",37
"1386",2007,"editor","5/17/07","Media","Brink Lindsey",37
"1387",2007,"Film-maker","5/2/07","Media","Pierre Rehov",37
"1388",2007,"Journalist","5/21/07","Media","Zaki Chehab",37
"1389",2007,"Former United States Secretary of Education","5/22/07","Politician","Margaret Spellings",37
"1390",2007,"military","5/23/07","Military","Lt. Col. Kevin Robbins",37
"1391",2007,"former vice president","5/24/07","Politician","Al Gore",37
"1392",2007,"Broadcaster","5/3/07","Media","Ted Koppel",37
"1393",2007,"writer","5/7/07","Media","Lee Gutkind",37
"1394",2007,"professor","5/8/07","Academic","George Tenet",37
"1395",2007,"Historian","5/9/07","Academic","Michael Beschloss",37
"1396",2007,"comedian","6/11/07","Comedy","David Steinberg",37
"1397",2007,"political consultant","6/12/07","Consultant","Robert Shrum",37
"1398",2007,"historian","6/13/07","Academic","Allan Brandt",37
"1399",2007,"actress","6/14/07","Acting","Angelina Jolie",37
"1400",2007,"actor","6/18/07","Acting","Steve Carell",37
"1401",2007,"journalist","6/19/07","Media","Brian Williams",37
"1402",2007,"journalist","6/20/07","Media","Fareed Zakaria",37
"1403",2007,"writer","6/21/07","Media","Greg Bear",37
"1404",2007,"journalist","6/25/07","Media","Steve Vogel",37
"1405",2007,"actor","6/26/07","Acting","Bruce Willis",37
"1406",2007,"Filmmaker","6/27/07","Media","Michael Moore",37
"1407",2007,"actress","6/28/07","Acting","Claire Danes",37
"1408",2007,"us representative","6/4/07","Politician","Rep. Ron Paul",37
"1409",2007,"actor","6/5/07","Acting","Paul Rudd",37
"1410",2007,"Pundit","6/6/07","Consultant","Michael Barone",37
"1411",2007,"stand-up comedian","6/7/07","Comedy","Eddie Izzard",37
"1412",2007,"broadcaster","7/16/07","Media","Josh Rushing",37
"1413",2007,"actor","7/17/07","Acting","Christopher Walken",37
"1414",2007,"Cartoonist","7/18/07","Media","Matt Groening",37
"1415",2007,"actor","7/19/07","Acting","Adam Sandler",37
"1416",2007,"Astrophysicist","7/23/07","Science","Neil deGrasse Tyson",37
"1417",2007,"professor","7/24/07","Academic","Robert Pallitto",37
"1418",2007,"Correspondent","7/25/07","Media","Rob Gifford",37
"1419",2007,"Historian","7/26/07","Academic","Robert Dallek",37
"1420",2007,"journalist","7/30/07","Media","Alastair Campbell",37
"1421",2007,"advocate","7/31/07","Advocacy","Lewis Gordon Pugh",37
"1422",2007,"author","8/1/07","Media","Jed Babbin",37
"1423",2007,"commentator","8/13/07","Media","Bill Kristol",37
"1424",2007,"actor","8/14/07","Acting","Denis Leary",37
"1425",2007,"Columnist","8/15/07","Media","Stephen F. Hayes",37
"1426",2007,"us senator","8/16/07","Politician","Sen. John McCain",37
"1427",2007,"actor","8/2/07","Acting","Matt Damon",37
"1428",2007,"Author","8/20/07","Media","Nikolas Kozloff",37
"1429",2007,"author","8/21/07","Media","Alan Weisman",37
"1430",2007,"us senator","8/22/07","Politician","Sen. Barack Obama",37
"1431",2007,"military","8/23/07","Military","Lt. Col. John Nagl",37
"1432",2007,"actor","8/7/07","Acting","Andy Samberg",37
"1433",2007,"us senator","8/8/07","Politician","Sen. Joe Biden",37
"1434",2007,"Writer","8/9/07","Media","Tal Ben-Shahar",37
"1435",2007,"comedian","9/10/07","Comedy","Jeff Garlin",37
"1436",2007,"actress","9/11/07","Acting","Jodie Foster",37
"1437",2007,"Freelance writer","9/12/07","Media","Robert Draper",37
"1438",2007,"journalist","9/13/07","Media","Douglas Farah",37
"1439",2007,"economist","9/18/07","Academic","Alan Greenspan",37
"1440",2007,"political figure","9/19/07","Politician","Gen. Wesley Clark",37
"1441",2007,"president","9/20/07","Politician","President Bill Clinton",37
"1442",2007,"author","9/24/07","Media","John Bowe",37
"1443",2007,"president","9/25/07","Politician","President Evo Morales",37
"1444",2007,"actor","9/26/07","Acting","Jamie Foxx",37
"1445",2007,"Filmmaker","9/27/07","Media","Ken Burns",37
"1446",2008,"Author","1/1/08","Media","Peggy Noonan",38
"1447",2008,"Consultant","1/1/08","Political Aide","Tim Gunn",38
"1448",2008,"television host","1/1/08","Media","Conan O'Brien",38
"1449",2008,"television personality","1/10/08","Media","Lou Dobbs",38
"1450",2008,"journalist","1/14/08","Media","Fareed Zakaria",38
"1451",2008,"lawyer","1/15/08","Misc","John Bolton",38
"1452",2008,"columnist","1/16/08","Media","Jonah Goldberg",38
"1453",2008,"consultant","1/17/08","Political Aide","Allen Raymond",38
"1454",2008,"editor","1/21/08","Media","Jon Meacham",38
"1455",2008,"writer","1/22/08","Media","Jim Wallis",38
"1456",2008,"Political satirist","1/23/08","Media","P. J. O'Rourke",38
"1457",2008,"journalist","1/24/08","Media","Gerri Willis",38
"1458",2008,"American football quarterback","1/28/08","Athletics","Phil Simms",38
"1459",2008,"biographer","1/29/08","Media","Doris Kearns Goodwin",38
"1460",2008,"Author","1/30/08","Media","Peggy Noonan",38
"1461",2008,"correspondent","1/31/08","Media","Karen Tumulty",38
"1462",2008,"television Actor","1/7/08","Acting","Ronald Seeber",38
"1463",2008,"commentator","1/8/08","Media","David Frum",38
"1464",2008,"author","1/9/08","Media","John Zogby",38
"1465",2008,"editor","10/1/08","Media","Gideon Rose",38
"1466",2008,"author","10/13/08","Media","Amity Shlaes",38
"1467",2008,"former white house press secretary","10/14/08","Political Aide","Ari Fleischer",38
"1468",2008,"Comedian","10/15/08","Comedy","Richard Lewis",38
"1469",2008,"Former United States Secretary of Labor","10/16/08","Politician","Robert Reich",38
"1470",2008,"actor","10/2/08","Acting","Clint Eastwood",38
"1471",2008,"author","10/20/08","Media","Eugene Jarecki",38
"1472",2008,"author of novels","10/21/08","Media","Christopher Buckley",38
"1473",2008,"Journalist","10/22/08","Media","Tom Brokaw",38
"1474",2008,"former us senator","10/23/08","Politician","Jon Corzine",38
"1475",2008,"reporter","10/27/08","Media","Campbell Brown",38
"1476",2008,"Comedian","10/28/08","Comedy","Steve Martin",38
"1477",2008,"us president","10/29/08","Politician","Barack Obama",38
"1478",2008,"commentator","10/30/08","Media","Bill Kristol",38
"1479",2008,"actor","10/6/08","Acting","Tim Robbins",38
"1480",2008,"Author","10/7/08","Media","Sarah Vowell",38
"1481",2008,"First Lady of the United States","10/8/08","Politician","Michelle Obama",38
"1482",2008,"actor","10/9/08","Acting","Robert De Niro",38
"1483",2008,"Journalist","11/11/08","Media","Thomas L. Friedman",38
"1484",2008,"Business magnate","11/12/08","Business","T. Boone Pickens",38
"1485",2008,"television host","11/13/08","Media","Bill O'Reilly",38
"1486",2008,"journalist","11/17/08","Media","David Frost",38
"1487",2008,"actor","11/18/08","Acting","Denis Leary",38
"1488",2008,"editor","11/19/08","Media","Jon Meacham",38
"1489",2008,"Stand-up comedian","11/20/08","Comedy","Richard Belzer",38
"1490",2008,"biographer","11/3/08","Media","Doris Kearns Goodwin",38
"1491",2008,NA,"11/4/08",NA,"Indecision 2008 Live Election Night Special",38
"1492",2008,"television host","11/5/08","Media","Chris Wallace",38
"1493",2008,"actor","11/6/08","Acting","Paul Rudd",38
"1494",2008,"actress","12/1/08","Acting","Anne Hathaway",38
"1495",2008,"comedian","12/10/08","Comedy","Don Rickles",38
"1496",2008,"actor","12/11/08","Acting","Philip Seymour Hoffman",38
"1497",2008,"journalist","12/2/08","Media","Calvin Trillin",38
"1498",2008,"author","12/3/08","Media","Arianna Huffington",38
"1499",2008,"Film director","12/4/08","Media","Ron Howard",38
"1500",2008,"Author","12/8/08","Media","Matthew Alexander",38
"1501",2008,"Former Governor of Arkansas","12/9/08","Politician","Mike Huckabee",38
"1502",2008,"author","2/11/08","Media","Philip Shenon",38
"1503",2008,"commentator","2/12/08","Media","Bill Kristol",38
"1504",2008,"author","2/13/08","Media","Mark Siegel",38
"1505",2008,"writer","2/14/08","Media","Lee Siegel",38
"1506",2008,"Former United States Secretary of State","2/26/08","Politician","Madeleine Albright",38
"1507",2008,"professor","2/27/08","Academic","Allen Guelzo",38
"1508",2008,"journalist","2/28/08","Media","Brian Williams",38
"1509",2008,"Comedian","2/4/08","Comedy","Stephen Colbert",38
"1510",2008,"television host","2/5/08","Media","Chris Wallace",38
"1511",2008,"Journalist","2/6/08","Media","Tom Brokaw",38
"1512",2008,"Writer","2/7/08","Media","Laton McCartney",38
"1513",2008,"military","3/10/08","Military","Lt. Gen. William B. Caldwell",38
"1514",2008,"political advocate","3/11/08","Advocacy","Grover G. Norquist",38
"1515",2008,"Journalist","3/12/08","Media","Ronald Kessler",38
"1516",2008,"former white house press secretary","3/13/08","Political Aide","Dana Perino",38
"1517",2008,"author","3/17/08","Media","Brian Fagan",38
"1518",2008,"economist","3/18/08","Academic","Jeffrey Sachs",38
"1519",2008,"former us senator","3/19/08","Politician","Arlen Specter",38
"1520",2008,"journalist","3/20/08","Media","Alex Kingsbury",38
"1521",2008,"former us secretary of state","3/3/08","Politician","Hillary Clinton",38
"1522",2008,"us secretary of defense","3/31/08","Politician","Chuck Hagel",38
"1523",2008,"activist","3/4/08","Advocacy","Ralph Nader",38
"1524",2008,"Author","3/5/08","Media","Martin Fletcher",38
"1525",2008,"Former U.S. senator","3/6/08","Politician","Tom Daschle",38
"1526",2008,"Neuroscientist","4/1/08","Science","Simon LeVay",38
"1527",2008,"journalist","4/10/08","Media","Aram Roston",38
"1528",2008,"screenwriter","4/14/08","Media","Judd Apatow",38
"1529",2008,"law professor","4/15/08","Academic","Jack Goldsmith",38
"1530",2008,"Journalist","4/16/08","Media","Peter Steinfels",38
"1531",2008,"actress","4/17/08","Acting","Uma Thurman",38
"1532",2008,"Author","4/2/08","Media","William Safire",38
"1533",2008,"us president","4/21/08","Politician","Barack Obama",38
"1534",2008,"director","4/22/08","Media","John Waters",38
"1535",2008,"journalist","4/23/08","Media","Howard Fineman",38
"1536",2008,"actor","4/24/08","Acting","Colin Firth",38
"1537",2008,"presidnet","4/28/08","Politician","President Jimmy Carter",38
"1538",2008,"Former U.S. Representative","4/29/08","Politician","Newt Gingrich",38
"1539",2008,"actor","4/3/08","Acting","George Clooney",38
"1540",2008,"Editor","4/30/08","Media","Robert Schlesinger",38
"1541",2008,"actor","4/7/08","Acting","Nathan Lane",38
"1542",2008,"journalist","4/8/08","Media","Cokie Roberts",38
"1543",2008,"Journalist","4/9/08","Media","Steve Coll",38
"1544",2008,"former governor of vermont","5/1/08","Politician","Howard Dean",38
"1545",2008,"university professor","5/12/08","Academic","Douglas J. Feith",38
"1546",2008,"former white house press secretary","5/13/08","Political Aide","Bill Moyers",38
"1547",2008,"journalist","5/14/08","Media","John Harwood",38
"1548",2008,"actor","5/15/08","Acting","Denis Leary",38
"1549",2008,"Author","5/27/08","Media","Matt Taibbi",38
"1550",2008,"security expert","5/28/08","Consultant","Fred Burton",38
"1551",2008,"Adviser","5/29/08","Consultant","Richard A. Clarke",38
"1552",2008,"former majority leader","5/5/08","Politician","Harry Reid",38
"1553",2008,"journalist","5/6/08","Media","Fareed Zakaria",38
"1554",2008,"us senator","5/7/08","Politician","John McCain",38
"1555",2008,"professor","5/8/08","Academic","David D. Perlmutter",38
"1556",2008,"activist","6/10/08","Advocacy","Ralph Reed",38
"1557",2008,"author","6/11/08","Media","Rick Shenkman",38
"1558",2008,"Journalist","6/12/08","Media","Richard Engel",38
"1559",2008,"attorney","6/16/08","Misc","David Iglesias",38
"1560",2008,"Journalist","6/17/08","Media","Lara Logan",38
"1561",2008,"actor","6/18/08","Acting","Steve Carell",38
"1562",2008,"actor","6/19/08","Acting","Mike Myers",38
"1563",2008,"Former White House Press Secretary","6/2/08","Political Aide","Scott McClellan",38
"1564",2008,"actor","6/23/08","Acting","James McAvoy",38
"1565",2008,"journalist","6/24/08","Media","James Harding",38
"1566",2008,"rock band","6/25/08","Musician","Coldplay",38
"1567",2008,"Broadcaster","6/26/08","Media","Ted Koppel",38
"1568",2008,"humorist","6/3/08","Media","David Sedaris",38
"1569",2008,"broadcaster","6/4/08","Media","Barbara Walters",38
"1570",2008,"actor","6/5/08","Acting","Adam Sandler",38
"1571",2008,"former us senator","6/9/08","Politician","Jim Webb",38
"1572",2008,"journalist","7/14/08","Media","Andrew Ward",38
"1573",2008,"actor","7/15/08","Acting","Pierce Brosnan",38
"1574",2008,"analyst","7/16/08","Consultant","Kenneth Pollack",38
"1575",2008,"actress","7/17/08","Acting","Maggie Gyllenhaal",38
"1576",2008,"Author","7/21/08","Media","Richard Bitner",38
"1577",2008,"actor","7/22/08","Acting","Will Ferrell and John C. Reilly",38
"1578",2008,"actor","7/22/08","Acting","Will Ferrell and John C. Reilly",38
"1579",2008,"author","7/23/08","Media","T.J. English",38
"1580",2008,"television host","7/24/08","Media","Geo Beach",38
"1581",2008,"former speaker of the the house","7/28/08","Politician","Rep. Nancy Pelosi",38
"1582",2008,"author","7/29/08","Media","Bill Bishop",38
"1583",2008,"author","7/30/08","Media","Ben Wattenberg",38
"1584",2008,"journalist","7/31/08","Media","Brian Williams",38
"1585",2008,"Journalist","8/11/08","Media","Ron Suskind",38
"1586",2008,"former us senator","8/12/08","Politician","Mel Martinez",38
"1587",2008,"journalist","8/13/08","Media","Philip P. Pan",38
"1588",2008,"actor","8/14/08","Acting","Ben Stiller",38
"1589",2008,"United States Senator","8/26/08","Politician","Tim Kaine",38
"1590",2008,"former governor of vermont","8/27/08","Politician","Howard Dean",38
"1591",2008,"former senator","8/28/08","Politician","Evan Bayh",38
"1592",2008,"0","8/29/08",NA,"(no guest)",38
"1593",2008,"actor","8/4/08","Acting","Dennis Hopper",38
"1594",2008,"actor","8/5/08","Acting","Seth Rogen",38
"1595",2008,"us senator","8/6/08","Politician","Chuck Schumer",38
"1596",2008,"television host","8/7/08","Media","David Gregory",38
"1597",2008,"journalist","9/15/08","Media","Barton Gellman",38
"1598",2008,"Comedian","9/16/08","Comedy","Ricky Gervais",38
"1599",2008,"actress","9/17/08","Acting","Charlize Theron",38
"1600",2008,"Former British Prime Minister","9/18/08","Politician","Tony Blair",38
"1601",2008,"journalist","9/2/08","Media","Brian Williams",38
"1602",2008,"us president","9/23/08","Politician","Bill Clinton",38
"1603",2008,"film actor","9/24/08","Acting","Aaron Eckhart",38
"1604",2008,"journalist","9/25/08","Media","Bob Schieffer",38
"1605",2008,"journalist","9/29/08","Media","Hooman Majd",38
"1606",2008,"Former U.S. Representative","9/3/08","Politician","Newt Gingrich",38
"1607",2008,"comedian","9/30/08","Comedy","Bill Maher",38
"1608",2008,"Former Governor of Arkansas","9/4/08","Politician","Mike Huckabee",38
"1609",2008,"0","9/5/08",NA,"(no guest)",38
"1610",2009,"author","1/12/09","Media","Maxwell Kennedy",39
"1611",2009,"actor","1/13/09","Acting","Daniel Craig",39
"1612",2009,"journalist","1/14/09","Media","Fareed Zakaria",39
"1613",2009,"editor","1/15/09","Media","Bethany McLean",39
"1614",2009,"JOURNALIST","1/19/09","Media","Abderrahim Foukara",39
"1615",2009,"canon","1/20/09","Clergy","Rt. Rev. V. Gene Robinson",39
"1616",2009,"correspondent","1/21/09","Media","David Sanger",39
"1617",2009,"actor","1/22/09","Acting","Liam Neeson",39
"1618",2009,"presidnet","1/26/09","Politician","President Jimmy Carter",39
"1619",2009,"journalist","1/27/09","Media","Gwen Ifill",39
"1620",2009,"Astrophysicist","1/28/09","Science","Neil DeGrasse Tyson",39
"1621",2009,"Political Scientist","1/29/09","Consultant","P. W. Singer",39
"1622",2009,"television host","1/5/09","Media","David Gregory",39
"1623",2009,"Author","1/6/09","Media","Michael Wolff",39
"1624",2009,"television host","1/7/09","Media","Rachel Maddow",39
"1625",2009,"former white house press secretary","1/8/09","Political Aide","Dana Perino",39
"1626",2009,"comedian","10/1/09","Comedy","Joy Behar",39
"1627",2009,"former governor of arizona","10/12/09","Politician","Janet Napolitano",39
"1628",2009,"aviator","10/13/09","Misc","Chesley Sullenberger",39
"1629",2009,"author","10/14/09","Media","Barbara Ehrenreich",39
"1630",2009,"author","10/15/09","Media","Jennifer Burns",39
"1631",2009,"Stand-up comedian","10/26/09","Comedy","Susie Essman",39
"1632",2009,"economist","10/27/09","Academic","Steven Levitt",39
"1633",2009,"activist","10/28/09","Advocacy","Dr. Mustafa Barghouti and Anna Baltzer",39
"1634",2009,"public speaker","10/28/09","Misc","Dr. Mustafa Barghouti and Anna Baltzer",39
"1635",2009,"Comedian","10/29/09","Comedy","Wanda Sykes",39
"1636",2009,"Author","10/5/09","Media","Sarah Vowell",39
"1637",2009,"United States Secretary of the Navy","10/6/09","Politician","Ray Mabus",39
"1638",2009,"Innovator","10/7/09","Academic","William Kamkwamba",39
"1639",2009,"television host","10/8/09","Media","David Gregory",39
"1640",2009,"Tennis player","11/10/09","Athletics","Serena Williams",39
"1641",2009,"musician","11/11/09","Musician","Clarence Clemons",39
"1642",2009,"primatologist","11/12/09","Science","Jane Goodall",39
"1643",2009,"journalist","11/16/09","Media","Jake Adelstein",39
"1644",2009,"vice president","11/17/09","Politician","Joe Biden",39
"1645",2009,"television personality","11/18/09","Media","Lou Dobbs",39
"1646",2009,"rock band","11/19/09","Musician","Jack's Mannequin",39
"1647",2009,"us senator","11/2/09","Politician","Bob Menendez",39
"1648",2009,"political strategist","11/3/09","Consultant","David Plouffe",39
"1649",2009,"Journalist","11/30/09","Media","Maziar Bahari",39
"1650",2009,"former vice president","11/4/09","Politician","Al Gore",39
"1651",2009,"United States Ambassador to the United Nations","11/5/09","Government","Susan Rice",39
"1652",2009,"Former United States Senator","11/9/09","Politician","Kit Bond",39
"1653",2009,"journalist","12/1/09","Media","Thomas Friedman",39
"1654",2009,"journalist","12/10/09","Media","Gwen Ifill",39
"1655",2009,"actress","12/14/09","Acting","Sigourney Weaver",39
"1656",2009,"Former United States Secretary of Transportation","12/15/09","Politician","Ray LaHood",39
"1657",2009,"actor","12/16/09","Acting","Hugh Grant",39
"1658",2009,"Professional Road Racing Cyclist","12/2/09","Athletics","Lance Armstrong",39
"1659",2009,"Journalist","12/3/09","Media","Michael Specter",39
"1660",2009,"journalist","12/7/09","Media","Dan Rather",39
"1661",2009,"Former Governor of Arkansas","12/8/09","Politician","Mike Huckabee",39
"1662",2009,"journalist","12/9/09","Media","Andrew Ross Sorkin",39
"1663",2009,"journalist","2/10/09","Media","Thomas Ricks",39
"1664",2009,"professor","2/11/09","Academic","Daniel Sperling",39
"1665",2009,"former governor of new hampshire","2/12/09","Politician","John Sununu",39
"1666",2009,"former director of the national economic counscil","2/2/09","Government","Lawrence Lindsey",39
"1667",2009,"business magnate","2/23/09","Business","Jeff Bezos",39
"1668",2009,"Comedian","2/24/09","Comedy","Ricky Gervais",39
"1669",2009,"actor","2/25/09","Acting","Tom Selleck",39
"1670",2009,"journalist","2/26/09","Media","Brian Williams",39
"1671",2009,"actor","2/3/09","Acting","Dev Patel",39
"1672",2009,"author","2/4/09","Media","Karen Greenberg",39
"1673",2009,"Author","2/5/09","Media","Randall Balmer",39
"1674",2009,"Writer","2/9/09","Media","Walter Isaacson",39
"1675",2009,"author","3/10/09","Media","Craig Mullaney",39
"1676",2009,"actor","3/11/09","Acting","Paul Rudd",39
"1677",2009,"television personality","3/12/09","Media","Jim Cramer",39
"1678",2009,"military","3/16/09","Military","Gen. Richard B. Myers",39
"1679",2009,"actor","3/17/09","Acting","Ian McShane",39
"1680",2009,"Entrepreneur","3/18/09","Business","Nandan Nilekani",39
"1681",2009,"musician","3/19/09","Musician","Bruce Springsteen",39
"1682",2009,"scientist","3/2/09","Science","Harold Varmus",39
"1683",2009,"Former Associate Justice of the Supreme Court of the United States","3/3/09","Government","Sandra Day O'Connor",39
"1684",2009,"commentator","3/30/09","Media","Jack Cafferty",39
"1685",2009,"actor","3/31/09","Acting","Seth Rogen",39
"1686",2009,"journalist","3/4/09","Media","Joe Nocera",39
"1687",2009,"actor","3/5/09","Acting","Billy Crudup",39
"1688",2009,"author","3/9/09","Media","Nathaniel Frank",39
"1689",2009,"Former Director of the Office of Management and Budget","4/1/09","Government","Peter R. Orszag",39
"1690",2009,"Baseball athlete","4/14/09","Athletics","Ron Darling",39
"1691",2009,"us senator","4/15/09","Politician","Elizabeth Warren",39
"1692",2009,"actor","4/16/09","Acting","Ben Affleck",39
"1693",2009,"Author","4/2/09","Media","Tom Zoellner",39
"1694",2009,"Professor","4/20/09","Academic","Reza Aslan",39
"1695",2009,"president of liberia","4/21/09","Politician","Ellen Johnson Sirleaf",39
"1696",2009,"author","4/22/09","Media","Philip Alcabes",39
"1697",2009,"Historian","4/23/09","Academic","Richard Beeman",39
"1698",2009,"lawyer","4/27/09","Misc","Christine Lagarde",39
"1699",2009,"journalist","4/28/09","Media","Clifford May",39
"1700",2009,"biographer","4/29/09","Media","Doris Kearns Goodwin",39
"1701",2009,"actor","4/30/09","Acting","Hugh Jackman",39
"1702",2009,"actor","4/6/09","Acting","Michael J. Fox",39
"1703",2009,"first lady of egypt","4/7/09","Politician","Jehan Al Sadat",39
"1704",2009,"Minority Leader of the United States House of Representatives","4/8/09","Politician","Nancy Pelosi",39
"1705",2009,"Writer","4/9/09","Media","William D. Cohan",39
"1706",2009,"scholar","5/11/09","Academic","Frank Partnoy",39
"1707",2009,"actor","5/12/09","Acting","Tom Hanks",39
"1708",2009,"author","5/13/09","Media","Husain Haqqani",39
"1709",2009,"EPA administrator","5/14/09","Government","Lisa P. Jackson",39
"1710",2009,"Racing driver","5/18/09","Athletics","Sarah Fisher",39
"1711",2009,"Former U.S. Representative","5/19/09","Politician","Newt Gingrich",39
"1712",2009,"attorney","5/20/09","Misc","Elizabeth Edwards",39
"1713",2009,"television host","5/21/09","Media","Larry King",39
"1714",2009,"actor","5/4/09","Acting","Denis Leary",39
"1715",2009,"journalist","5/5/09","Media","Fareed Zakaria",39
"1716",2009,"white house sommunications director","5/6/09","Political Aide","George Stephanopoulos",39
"1717",2009,"Former United States Secretary of the Interior","5/7/09","Politician","Ken Salazar",39
"1718",2009,"journalist","6/1/09","Media","Bob Woodruff",39
"1719",2009,"Businessman","6/10/09","Business","Saad Mohseni",39
"1720",2009,"journalist","6/11/09","Media","Katie Couric",39
"1721",2009,"actor","6/15/09","Acting","Ed Helms",39
"1722",2009,"Writer","6/16/09","Media","Tom Folsom",39
"1723",2009,"Journalist","6/17/09","Media","Peter Laufer",39
"1724",2009,"Former Governor of Arkansas","6/18/09","Politician","Mike Huckabee",39
